5000 10000
1610 645 1811
2022 4795 8910
1565 2377 709
2737 2546 2099
1934 2187 1252
2995 3149 9093
4274 908 7807
4968 2863 6879
619 3348 256
1951 3859 4688
4660 2562 5207
183 942 9263
761 1197 7697
3546 1931 9805
894 2417 4268
2269 2219 5905
3723 4318 4122
2001 2935 5763
622 247 4610
2052 4513 8240
773 2719 7724
2987 787 1423
2461 1099 6918
512 976 5713
778 4059 6390
2902 1473 4094
2928 4236 4558
4326 4226 9415
2723 485 984
3583 2877 1152
3429 4097 1217
1743 2543 693
1929 1537 3371
2288 2315 6516
2159 3114 1041
542 2851 7373
942 678 181
4711 3056 8795
1939 4833 5589
3718 431 1376
191 253 5642
1084 3848 8595
1630 453 7253
3133 953 5341
1464 1574 8533
4622 2674 9354
2272 1282 7739
2143 3762 6335
3080 2644 6881
1084 4568 940
3804 4034 7802
924 3323 8838
894 4165 1489
3194 1726 9635
1931 719 9635
2028 537 4979
1772 46 3148
1146 4557 8893
3250 1685 3168
2758 4801 6268
4785 38 1843
123 107 3867
1765 1999 944
3233 1157 8075
3721 3332 7479
3830 2118 5540
1863 3839 2425
2248 3136 277
1091 2685 2596
1108 898 7901
2845 1612 26
1635 2945 6635
4110 2784 5269
328 511 1198
1358 420 1515
4404 3894 2175
2257 833 2878
1932 166 1112
3490 2313 4438
592 704 9788
1948 1848 3007
2872 742 5927
4021 3468 8708
1333 2745 5219
2094 2742 990
628 4208 3662
4054 2320 1933
942 2415 3991
4806 3171 5504
4352 359 15
48 1098 6311
4157 4546 5876
1062 1312 5069
213 4024 1188
4974 3873 1914
3283 1224 1624
3931 2675 2182
277 2441 3363
3334 3230 1761
1822 1215 6740
1464 3714 9540
2433 1231 6879
4376 2328 2619
732 1854 7459
3779 2530 429
3205 4182 4327
3964 4368 6625
3319 2092 6245
4121 2254 8895
567 2514 4995
2000 198 2120
2602 2019 9435
1386 1924 3252
2902 4209 6873
4920 1621 3726
4325 4843 5468
4623 1838 623
3428 988 2835
4092 4496 8903
928 4179 9795
928 2141 987
1527 234 146
884 836 4835
3171 1891 4241
4392 4368 6072
383 1797 714
1607 1066 2930
3839 568 4971
4488 2487 7450
1028 43 8111
3579 1761 7469
2446 3066 4304
2756 3786 6174
1912 460 3626
3316 1286 990
911 4480 6968
4648 2005 8239
4299 2974 9732
4093 727 9422
1904 1551 9195
2159 2285 9998
2973 3710 6104
3554 1435 2001
4575 2777 9513
2635 3189 9143
2570 44 3791
1442 4793 5422
209 4902 3557
3005 1555 3326
3947 1323 3608
1605 1951 8538
1098 3313 4587
1690 3439 1269
50 4428 3813
4254 667 1597
2850 4052 3506
2191 1424 7242
1548 2022 6632
958 3958 5400
1269 2949 5585
2341 4418 758
1745 2547 939
3596 2203 7825
18 4310 3568
3105 1111 2695
2705 4459 4617
245 4683 6503
1386 407 8669
4865 1499 5946
840 606 516
3503 3464 5169
401 854 8353
2135 539 6399
76 1087 3524
1428 3263 5611
2141 3930 3651
2533 1618 8280
278 539 1168
2663 3556 6939
3629 2756 612
4328 1284 150
4519 886 3010
2544 4591 2785
4165 2441 8830
3962 3647 5407
3329 1942 2013
4496 3803 5806
2933 611 6736
4587 828 9033
2494 1488 3592
1620 996 1580
3566 2276 295
1302 2353 3987
2175 3779 4526
986 1187 1504
3152 1327 4322
2635 912 2640
3002 2740 8120
3422 2167 2061
2120 2293 5880
3920 3421 9898
672 389 6962
3249 1750 1035
1455 774 207
2223 179 5377
4919 2303 4175
80 544 1969
4493 4469 1383
3432 2365 5100
1038 4281 518
4755 963 724
1673 1602 9381
1651 2750 7438
887 2474 6014
81 1379 947
1099 402 7666
1532 3733 6938
2143 2611 8757
1011 4978 8328
2029 3091 3540
3716 524 7395
3703 2713 9890
295 4091 2207
